,bookNum,hymnNum,verseNum,serNum,deity,poet,meter
4668,3,52,4,286,Indra,Viśvāmitra Gāthina,gāyatrī
4669,3,52,5,286,Indra,Viśvāmitra Gāthina,triṣṭubh
4670,3,52,6,286,Indra,Viśvāmitra Gāthina,jagatī
4671,3,52,7,286,Indra,Viśvāmitra Gāthina,triṣṭubh
4672,3,52,8,286,Indra,Viśvāmitra Gāthina,triṣṭubh
4673,3,53,1,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4674,3,53,2,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4675,3,53,3,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4676,3,53,4,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4677,3,53,5,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4678,3,53,6,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4679,3,53,7,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4680,3,53,8,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4681,3,53,9,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4682,3,53,10,287,"Indra, etc.",Viśvāmitra Gāthina,jagatī
4683,3,53,11,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4684,3,53,12,287,"Indra, etc.",Viśvāmitra Gāthina,anuṣṭubh
4685,3,53,13,287,"Indra, etc.",Viśvāmitra Gāthina,gāyatrī
4686,3,53,14,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4687,3,53,15,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4688,3,53,16,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4689,3,53,17,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4690,3,53,18,287,"Indra, etc.",Viśvāmitra Gāthina,br̥hatī
4691,3,53,19,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4692,3,53,20,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4693,3,53,21,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4694,3,53,22,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4695,3,53,23,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4696,3,53,24,287,"Indra, etc.",Viśvāmitra Gāthina,triṣṭubh
4697,3,54,1,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4698,3,54,2,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4699,3,54,3,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4700,3,54,4,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4701,3,54,5,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4702,3,54,6,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4703,3,54,7,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4704,3,54,8,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4705,3,54,9,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4706,3,54,10,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4707,3,54,11,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4708,3,54,12,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4709,3,54,13,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4710,3,54,14,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4711,3,54,15,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4712,3,54,16,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4713,3,54,17,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4714,3,54,18,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4715,3,54,19,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4716,3,54,20,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4717,3,54,21,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4718,3,54,22,288,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4719,3,55,1,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4720,3,55,2,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4721,3,55,3,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4722,3,55,4,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4723,3,55,5,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4724,3,55,6,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4725,3,55,7,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4726,3,55,8,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4727,3,55,9,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4728,3,55,10,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4729,3,55,11,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4730,3,55,12,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4731,3,55,13,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4732,3,55,14,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4733,3,55,15,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4734,3,55,16,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4735,3,55,17,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4736,3,55,18,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4737,3,55,19,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4738,3,55,20,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4739,3,55,21,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4740,3,55,22,289,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4741,3,56,1,290,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4742,3,56,2,290,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4743,3,56,3,290,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4744,3,56,4,290,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4745,3,56,5,290,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4746,3,56,6,290,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4747,3,56,7,290,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4748,3,56,8,290,All Gods,Prajāpati Vaiśvāmitra or Prajāpati Vācya,triṣṭubh
4749,3,57,1,291,All Gods,Viśvāmitra Gāthina,triṣṭubh
4750,3,57,2,291,All Gods,Viśvāmitra Gāthina,triṣṭubh
4751,3,57,3,291,All Gods,Viśvāmitra Gāthina,triṣṭubh
4752,3,57,4,291,All Gods,Viśvāmitra Gāthina,triṣṭubh
4753,3,57,5,291,All Gods,Viśvāmitra Gāthina,triṣṭubh
4754,3,57,6,291,All Gods,Viśvāmitra Gāthina,triṣṭubh
4755,3,58,1,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4756,3,58,2,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4757,3,58,3,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4758,3,58,4,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4759,3,58,5,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4760,3,58,6,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4761,3,58,7,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4762,3,58,8,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4763,3,58,9,292,Aśvins,Viśvāmitra Gāthina,triṣṭubh
4764,3,59,1,293,Mitra,Viśvāmitra Gāthina,triṣṭubh
4765,3,59,2,293,Mitra,Viśvāmitra Gāthina,triṣṭubh
4766,3,59,3,293,Mitra,Viśvāmitra Gāthina,triṣṭubh
4767,3,59,4,293,Mitra,Viśvāmitra Gāthina,triṣṭubh
4768,3,59,5,293,Mitra,Viśvāmitra Gāthina,triṣṭubh
4769,3,59,6,293,Mitra,Viśvāmitra Gāthina,gāyatrī
4770,3,59,7,293,Mitra,Viśvāmitra Gāthina,gāyatrī
4771,3,59,8,293,Mitra,Viśvāmitra Gāthina,gāyatrī
4772,3,59,9,293,Mitra,Viśvāmitra Gāthina,gāyatrī
4773,3,60,1,294,R̥bhus and Indra,Viśvāmitra Gāthina,jagatī
4774,3,60,2,294,R̥bhus and Indra,Viśvāmitra Gāthina,jagatī
4775,3,60,3,294,R̥bhus and Indra,Viśvāmitra Gāthina,jagatī
4776,3,60,4,294,R̥bhus and Indra,Viśvāmitra Gāthina,jagatī
4777,3,60,5,294,R̥bhus and Indra,Viśvāmitra Gāthina,jagatī
4778,3,60,6,294,R̥bhus and Indra,Viśvāmitra Gāthina,jagatī
4779,3,60,7,294,R̥bhus and Indra,Viśvāmitra Gāthina,jagatī
4780,3,61,1,295,Dawn,Viśvāmitra Gāthina,triṣṭubh
4781,3,61,2,295,Dawn,Viśvāmitra Gāthina,triṣṭubh
4782,3,61,3,295,Dawn,Viśvāmitra Gāthina,triṣṭubh
4783,3,61,4,295,Dawn,Viśvāmitra Gāthina,triṣṭubh
4784,3,61,5,295,Dawn,Viśvāmitra Gāthina,triṣṭubh
4785,3,61,6,295,Dawn,Viśvāmitra Gāthina,triṣṭubh
4786,3,61,7,295,Dawn,Viśvāmitra Gāthina,triṣṭubh
4787,3,62,1,296,Various Gods,Viśvāmitra Gāthina,triṣṭubh
4788,3,62,2,296,Various Gods,Viśvāmitra Gāthina,triṣṭubh
4789,3,62,3,296,Various Gods,Viśvāmitra Gāthina,triṣṭubh
4790,3,62,4,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4791,3,62,5,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4792,3,62,6,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4793,3,62,7,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4794,3,62,8,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4795,3,62,9,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4796,3,62,10,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4797,3,62,11,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4798,3,62,12,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4799,3,62,13,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4800,3,62,14,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4801,3,62,15,296,Various Gods,Viśvāmitra Gāthina,gāyatrī
4802,3,62,16,296,Various Gods,Viśvāmitra or Jamadagni,gāyatrī
4803,3,62,17,296,Various Gods,Viśvāmitra or Jamadagni,gāyatrī
4804,3,62,18,296,Various Gods,Viśvāmitra or Jamadagni,gāyatrī
4805,4,1,1,297,Agni,Vāmadeva Gautama,aṣṭi
4806,4,1,2,297,Agni,Vāmadeva Gautama,atijagatī
4807,4,1,3,297,Agni,Vāmadeva Gautama,dhr̥ti
4808,4,1,4,297,Agni,Vāmadeva Gautama,triṣṭubh
4809,4,1,5,297,Agni,Vāmadeva Gautama,triṣṭubh
4810,4,1,6,297,Agni,Vāmadeva Gautama,triṣṭubh
4811,4,1,7,297,Agni,Vāmadeva Gautama,triṣṭubh
4812,4,1,8,297,Agni,Vāmadeva Gautama,triṣṭubh
4813,4,1,9,297,Agni,Vāmadeva Gautama,triṣṭubh
4814,4,1,10,297,Agni,Vāmadeva Gautama,triṣṭubh
4815,4,1,11,297,Agni,Vāmadeva Gautama,triṣṭubh
4816,4,1,12,297,Agni,Vāmadeva Gautama,triṣṭubh
4817,4,1,13,297,Agni,Vāmadeva Gautama,triṣṭubh
4818,4,1,14,297,Agni,Vāmadeva Gautama,triṣṭubh
4819,4,1,15,297,Agni,Vāmadeva Gautama,triṣṭubh
4820,4,1,16,297,Agni,Vāmadeva Gautama,triṣṭubh
4821,4,1,17,297,Agni,Vāmadeva Gautama,triṣṭubh
4822,4,1,18,297,Agni,Vāmadeva Gautama,triṣṭubh
4823,4,1,19,297,Agni,Vāmadeva Gautama,triṣṭubh
4824,4,1,20,297,Agni,Vāmadeva Gautama,triṣṭubh
4825,4,2,1,298,Agni,Vāmadeva Gautama,triṣṭubh
4826,4,2,2,298,Agni,Vāmadeva Gautama,triṣṭubh
4827,4,2,3,298,Agni,Vāmadeva Gautama,triṣṭubh
4828,4,2,4,298,Agni,Vāmadeva Gautama,triṣṭubh
4829,4,2,5,298,Agni,Vāmadeva Gautama,triṣṭubh
4830,4,2,6,298,Agni,Vāmadeva Gautama,triṣṭubh
4831,4,2,7,298,Agni,Vāmadeva Gautama,triṣṭubh
4832,4,2,8,298,Agni,Vāmadeva Gautama,triṣṭubh
4833,4,2,9,298,Agni,Vāmadeva Gautama,triṣṭubh
4834,4,2,10,298,Agni,Vāmadeva Gautama,triṣṭubh
4835,4,2,11,298,Agni,Vāmadeva Gautama,triṣṭubh
4836,4,2,12,298,Agni,Vāmadeva Gautama,triṣṭubh
4837,4,2,13,298,Agni,Vāmadeva Gautama,triṣṭubh
4838,4,2,14,298,Agni,Vāmadeva Gautama,triṣṭubh
4839,4,2,15,298,Agni,Vāmadeva Gautama,triṣṭubh
4840,4,2,16,298,Agni,Vāmadeva Gautama,triṣṭubh
4841,4,2,17,298,Agni,Vāmadeva Gautama,triṣṭubh
4842,4,2,18,298,Agni,Vāmadeva Gautama,triṣṭubh
4843,4,2,19,298,Agni,Vāmadeva Gautama,triṣṭubh
4844,4,2,20,298,Agni,Vāmadeva Gautama,triṣṭubh
4845,4,3,1,299,Agni,Vāmadeva Gautama,triṣṭubh
4846,4,3,2,299,Agni,Vāmadeva Gautama,triṣṭubh
4847,4,3,3,299,Agni,Vāmadeva Gautama,triṣṭubh
4848,4,3,4,299,Agni,Vāmadeva Gautama,triṣṭubh
4849,4,3,5,299,Agni,Vāmadeva Gautama,triṣṭubh
4850,4,3,6,299,Agni,Vāmadeva Gautama,triṣṭubh
4851,4,3,7,299,Agni,Vāmadeva Gautama,triṣṭubh
4852,4,3,8,299,Agni,Vāmadeva Gautama,triṣṭubh
4853,4,3,9,299,Agni,Vāmadeva Gautama,triṣṭubh
4854,4,3,10,299,Agni,Vāmadeva Gautama,triṣṭubh
4855,4,3,11,299,Agni,Vāmadeva Gautama,triṣṭubh
4856,4,3,12,299,Agni,Vāmadeva Gautama,triṣṭubh
4857,4,3,13,299,Agni,Vāmadeva Gautama,triṣṭubh
4858,4,3,14,299,Agni,Vāmadeva Gautama,triṣṭubh
4859,4,3,15,299,Agni,Vāmadeva Gautama,triṣṭubh
4860,4,3,16,299,Agni,Vāmadeva Gautama,triṣṭubh
4861,4,4,1,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4862,4,4,2,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4863,4,4,3,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4864,4,4,4,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4865,4,4,5,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4866,4,4,6,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4867,4,4,7,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4868,4,4,8,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4869,4,4,9,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4870,4,4,10,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4871,4,4,11,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4872,4,4,12,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4873,4,4,13,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4874,4,4,14,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4875,4,4,15,300,Agni the Demon-Smasher,Vāmadeva Gautama,triṣṭubh
4876,4,5,1,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4877,4,5,2,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4878,4,5,3,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4879,4,5,4,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4880,4,5,5,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4881,4,5,6,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4882,4,5,7,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4883,4,5,8,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4884,4,5,9,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4885,4,5,10,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4886,4,5,11,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4887,4,5,12,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4888,4,5,13,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4889,4,5,14,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4890,4,5,15,301,Agni Belonging to All Men [Agni Vaiśvānara],Vāmadeva Gautama,triṣṭubh
4891,4,6,1,302,Agni,Vāmadeva Gautama,triṣṭubh
4892,4,6,2,302,Agni,Vāmadeva Gautama,triṣṭubh
4893,4,6,3,302,Agni,Vāmadeva Gautama,triṣṭubh
4894,4,6,4,302,Agni,Vāmadeva Gautama,triṣṭubh
4895,4,6,5,302,Agni,Vāmadeva Gautama,triṣṭubh
4896,4,6,6,302,Agni,Vāmadeva Gautama,triṣṭubh
4897,4,6,7,302,Agni,Vāmadeva Gautama,triṣṭubh
4898,4,6,8,302,Agni,Vāmadeva Gautama,triṣṭubh
4899,4,6,9,302,Agni,Vāmadeva Gautama,triṣṭubh
4900,4,6,10,302,Agni,Vāmadeva Gautama,triṣṭubh
4901,4,6,11,302,Agni,Vāmadeva Gautama,triṣṭubh
4902,4,7,1,303,Agni,Vāmadeva Gautama,jagatī
4903,4,7,2,303,Agni,Vāmadeva Gautama,anuṣṭubh
4904,4,7,3,303,Agni,Vāmadeva Gautama,anuṣṭubh
4905,4,7,4,303,Agni,Vāmadeva Gautama,anuṣṭubh
4906,4,7,5,303,Agni,Vāmadeva Gautama,anuṣṭubh
4907,4,7,6,303,Agni,Vāmadeva Gautama,anuṣṭubh
4908,4,7,7,303,Agni,Vāmadeva Gautama,triṣṭubh
4909,4,7,8,303,Agni,Vāmadeva Gautama,triṣṭubh
4910,4,7,9,303,Agni,Vāmadeva Gautama,triṣṭubh
4911,4,7,10,303,Agni,Vāmadeva Gautama,triṣṭubh
4912,4,7,11,303,Agni,Vāmadeva Gautama,triṣṭubh
4913,4,8,1,304,Agni,Vāmadeva Gautama,gāyatrī
4914,4,8,2,304,Agni,Vāmadeva Gautama,gāyatrī
4915,4,8,3,304,Agni,Vāmadeva Gautama,gāyatrī
4916,4,8,4,304,Agni,Vāmadeva Gautama,gāyatrī
4917,4,8,5,304,Agni,Vāmadeva Gautama,gāyatrī
4918,4,8,6,304,Agni,Vāmadeva Gautama,gāyatrī
4919,4,8,7,304,Agni,Vāmadeva Gautama,gāyatrī
4920,4,8,8,304,Agni,Vāmadeva Gautama,gāyatrī
4921,4,9,1,305,Agni,Vāmadeva Gautama,gāyatrī
4922,4,9,2,305,Agni,Vāmadeva Gautama,gāyatrī
4923,4,9,3,305,Agni,Vāmadeva Gautama,gāyatrī
4924,4,9,4,305,Agni,Vāmadeva Gautama,gāyatrī
4925,4,9,5,305,Agni,Vāmadeva Gautama,gāyatrī
4926,4,9,6,305,Agni,Vāmadeva Gautama,gāyatrī
4927,4,9,7,305,Agni,Vāmadeva Gautama,gāyatrī
4928,4,9,8,305,Agni,Vāmadeva Gautama,gāyatrī
4929,4,10,1,306,Agni,Vāmadeva Gautama,padapaṅkti
4930,4,10,2,306,Agni,Vāmadeva Gautama,padapaṅkti
4931,4,10,3,306,Agni,Vāmadeva Gautama,padapaṅkti
4932,4,10,4,306,Agni,Vāmadeva Gautama,padapaṅkti
4933,4,10,5,306,Agni,Vāmadeva Gautama,mahāpadapaṅkti
4934,4,10,6,306,Agni,Vāmadeva Gautama,padapaṅkti
4935,4,10,7,306,Agni,Vāmadeva Gautama,padapaṅkti
4936,4,10,8,306,Agni,Vāmadeva Gautama,padapaṅkti
4937,4,11,1,307,Agni,Vāmadeva Gautama,triṣṭubh
4938,4,11,2,307,Agni,Vāmadeva Gautama,triṣṭubh
4939,4,11,3,307,Agni,Vāmadeva Gautama,triṣṭubh
4940,4,11,4,307,Agni,Vāmadeva Gautama,triṣṭubh
4941,4,11,5,307,Agni,Vāmadeva Gautama,triṣṭubh
4942,4,11,6,307,Agni,Vāmadeva Gautama,triṣṭubh
4943,4,12,1,308,Agni,Vāmadeva Gautama,triṣṭubh
4944,4,12,2,308,Agni,Vāmadeva Gautama,triṣṭubh
4945,4,12,3,308,Agni,Vāmadeva Gautama,triṣṭubh
4946,4,12,4,308,Agni,Vāmadeva Gautama,triṣṭubh
4947,4,12,5,308,Agni,Vāmadeva Gautama,triṣṭubh
4948,4,12,6,308,Agni,Vāmadeva Gautama,triṣṭubh
4949,4,13,1,309,Agni (or Assorted Divinities),Vāmadeva Gautama,triṣṭubh
4950,4,13,2,309,Agni (or Assorted Divinities),Vāmadeva Gautama,triṣṭubh
4951,4,13,3,309,Agni (or Assorted Divinities),Vāmadeva Gautama,triṣṭubh
4952,4,13,4,309,Agni (or Assorted Divinities),Vāmadeva Gautama,triṣṭubh
4953,4,13,5,309,Agni (or Assorted Divinities),Vāmadeva Gautama,triṣṭubh
4954,4,14,1,310,Agni,Vāmadeva Gautama,triṣṭubh
4955,4,14,2,310,Agni,Vāmadeva Gautama,triṣṭubh
4956,4,14,3,310,Agni,Vāmadeva Gautama,triṣṭubh
4957,4,14,4,310,Agni,Vāmadeva Gautama,triṣṭubh
4958,4,14,5,310,Agni,Vāmadeva Gautama,triṣṭubh
4959,4,15,1,311,Agni,Vāmadeva Gautama,gāyatrī
4960,4,15,2,311,Agni,Vāmadeva Gautama,gāyatrī
4961,4,15,3,311,Agni,Vāmadeva Gautama,gāyatrī
4962,4,15,4,311,Agni,Vāmadeva Gautama,gāyatrī
4963,4,15,5,311,Agni,Vāmadeva Gautama,gāyatrī
4964,4,15,6,311,Agni,Vāmadeva Gautama,gāyatrī
4965,4,15,7,311,Somaka Sāhadevya,Vāmadeva Gautama,gāyatrī
4966,4,15,8,311,Somaka Sāhadevya,Vāmadeva Gautama,gāyatrī
4967,4,15,9,311,Aśvins,Vāmadeva Gautama,gāyatrī
4968,4,15,10,311,Aśvins,Vāmadeva Gautama,gāyatrī
4969,4,16,1,312,Indra,Vāmadeva Gautama,triṣṭubh
4970,4,16,2,312,Indra,Vāmadeva Gautama,triṣṭubh
4971,4,16,3,312,Indra,Vāmadeva Gautama,triṣṭubh
4972,4,16,4,312,Indra,Vāmadeva Gautama,triṣṭubh
4973,4,16,5,312,Indra,Vāmadeva Gautama,triṣṭubh
4974,4,16,6,312,Indra,Vāmadeva Gautama,triṣṭubh
4975,4,16,7,312,Indra,Vāmadeva Gautama,triṣṭubh
4976,4,16,8,312,Indra,Vāmadeva Gautama,triṣṭubh
4977,4,16,9,312,Indra,Vāmadeva Gautama,triṣṭubh
4978,4,16,10,312,Indra,Vāmadeva Gautama,triṣṭubh
4979,4,16,11,312,Indra,Vāmadeva Gautama,triṣṭubh
4980,4,16,12,312,Indra,Vāmadeva Gautama,triṣṭubh
4981,4,16,13,312,Indra,Vāmadeva Gautama,triṣṭubh
4982,4,16,14,312,Indra,Vāmadeva Gautama,triṣṭubh
4983,4,16,15,312,Indra,Vāmadeva Gautama,triṣṭubh
4984,4,16,16,312,Indra,Vāmadeva Gautama,triṣṭubh
4985,4,16,17,312,Indra,Vāmadeva Gautama,triṣṭubh
4986,4,16,18,312,Indra,Vāmadeva Gautama,triṣṭubh
4987,4,16,19,312,Indra,Vāmadeva Gautama,triṣṭubh
4988,4,16,20,312,Indra,Vāmadeva Gautama,triṣṭubh
4989,4,16,21,312,Indra,Vāmadeva Gautama,triṣṭubh
4990,4,17,1,313,Indra,Vāmadeva Gautama,triṣṭubh
4991,4,17,2,313,Indra,Vāmadeva Gautama,triṣṭubh
4992,4,17,3,313,Indra,Vāmadeva Gautama,triṣṭubh
4993,4,17,4,313,Indra,Vāmadeva Gautama,triṣṭubh
4994,4,17,5,313,Indra,Vāmadeva Gautama,triṣṭubh
4995,4,17,6,313,Indra,Vāmadeva Gautama,triṣṭubh
4996,4,17,7,313,Indra,Vāmadeva Gautama,triṣṭubh
4997,4,17,8,313,Indra,Vāmadeva Gautama,triṣṭubh
4998,4,17,9,313,Indra,Vāmadeva Gautama,triṣṭubh
4999,4,17,10,313,Indra,Vāmadeva Gautama,triṣṭubh
5000,4,17,11,313,Indra,Vāmadeva Gautama,triṣṭubh
5001,4,17,12,313,Indra,Vāmadeva Gautama,triṣṭubh
5002,4,17,13,313,Indra,Vāmadeva Gautama,triṣṭubh
5003,4,17,14,313,Indra,Vāmadeva Gautama,triṣṭubh
5004,4,17,15,313,Indra,Vāmadeva Gautama,virāj
5005,4,17,16,313,Indra,Vāmadeva Gautama,triṣṭubh
5006,4,17,17,313,Indra,Vāmadeva Gautama,triṣṭubh
5007,4,17,18,313,Indra,Vāmadeva Gautama,triṣṭubh
5008,4,17,19,313,Indra,Vāmadeva Gautama,triṣṭubh
5009,4,17,20,313,Indra,Vāmadeva Gautama,triṣṭubh
5010,4,17,21,313,Indra,Vāmadeva Gautama,triṣṭubh
5011,4,18,1,314,Indra,Vāmadeva Gautama,triṣṭubh
5012,4,18,2,314,Indra,Vāmadeva Gautama,triṣṭubh
5013,4,18,3,314,Indra,Vāmadeva Gautama,triṣṭubh
5014,4,18,4,314,Indra,Vāmadeva Gautama,triṣṭubh
5015,4,18,5,314,Indra,Vāmadeva Gautama,triṣṭubh
5016,4,18,6,314,Indra,Vāmadeva Gautama,triṣṭubh
